City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
464,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,77.36,82,33,4.83,scattered clouds
465,Bara,NG,10.3744,10.7288,56.82,24,48,7.45,scattered clouds
466,Ancud,CL,-41.8697,-73.8203,44.42,83,13,3.33,few clouds
467,Pekalongan,ID,-6.8886,109.6753,85.3,74,99,9.53,overcast clouds
468,Keetmanshoop,NA,-26.5833,18.1333,72.52,83,40,3.44,scattered clouds
469,Tabou,CI,4.423,-7.3528,76.93,87,28,3.24,scattered clouds
470,Sakakah,SA,29.9697,40.2064,49.57,44,100,15.59,overcast clouds
471,Meadow Lake,US,34.8014,-106.5436,37.69,51,59,3.2,broken clouds
472,Marang,MY,5.2056,103.2059,85.93,62,46,6.11,scattered clouds
473,Putyatino,RU,54.16,41.1169,27.66,97,100,10.58,snow
474,Walvis Bay,NA,-22.9575,14.5053,67.15,88,93,6.91,overcast clouds
475,Isangel,VU,-19.55,169.2667,86.11,84,100,4.61,overcast clouds
476,Nadym,RU,65.5333,72.5167,-4.76,98,94,8.3,overcast clouds
477,Douentza,ML,14.9951,-2.9517,66.45,16,1,4.45,clear sky
478,Katangli,RU,51.7102,143.2326,11.44,92,100,17.36,light snow
479,Haileybury,CA,47.449,-79.6373,-1.62,100,98,2.24,overcast clouds
480,Alice Springs,AU,-23.7,133.8833,76.55,94,75,3.44,light intensity shower rain
481,Aviles,ES,43.5547,-5.9248,50.74,87,75,5.75,broken clouds
482,Benguela,AO,-12.5763,13.4055,75.2,82,100,1.63,overcast clouds
483,Pringsewu,ID,-5.3582,104.9744,80.94,79,100,4.52,overcast clouds
484,Parkes,AU,-33.1333,148.1833,93.34,31,39,5.1,scattered clouds
485,Batesville,US,35.7698,-91.641,39.83,62,29,2.73,scattered clouds
486,Andros Town,BS,24.7,-77.7667,64.47,59,86,9.71,overcast clouds
487,Kuching,MY,1.55,110.3333,88.02,66,40,4.61,scattered clouds
488,Yar-Sale,RU,66.8333,70.8333,-5.46,100,87,6.87,overcast clouds
489,Kulhudhuffushi,MV,6.6221,73.07,81.54,76,19,10.36,few clouds
490,Kaliyaganj,IN,25.6333,88.3167,70.77,37,0,2.64,clear sky
491,Sungairaya,ID,0.7,108.9,87.19,59,99,8.3,overcast clouds
492,Chotila,IN,22.4167,71.1833,75.42,49,0,7.7,clear sky
493,Bismarck,US,46.8083,-100.7837,30.87,86,0,6.91,clear sky
494,Bonavista,CA,48.6499,-53.1147,36.12,76,67,23.85,broken clouds
495,Zhanaozen,KZ,43.3,52.8,39.4,63,97,15.19,overcast clouds
496,Katobu,ID,-4.9408,122.5276,90.25,50,96,7.0,overcast clouds
497,Okahandja,NA,-21.9833,16.9167,69.84,88,99,3.15,light rain
498,Port Hawkesbury,CA,45.6169,-61.3485,23.88,79,87,5.01,overcast clouds
499,Enumclaw,US,47.2043,-121.9915,40.32,89,100,8.01,overcast clouds
500,Banjar,ID,-8.19,114.9675,85.91,68,100,5.88,moderate rain
501,Sulina,RO,45.1559,29.6536,36.73,70,91,9.35,overcast clouds
502,Pilar De La Horadada,ES,37.8659,-0.7926,54.88,70,0,5.75,clear sky
503,Tumarbong,PH,10.3766,119.4579,85.64,65,47,8.68,scattered clouds
504,Paamiut,GL,61.994,-49.6678,30.16,80,100,19.44,snow
505,Mango,US,27.9797,-82.3065,50.86,86,0,0.0,clear sky
506,Shonguy,RU,68.7526,33.146,8.67,92,75,0.0,broken clouds
507,Nhulunbuy,AU,-12.2333,136.7667,84.81,84,75,23.02,thunderstorm with heavy rain
508,Nantucket,US,41.2835,-70.0995,21.13,59,25,10.67,scattered clouds
509,Forestville,US,38.8451,-76.875,28.24,69,100,0.0,overcast clouds
510,Maragogi,BR,-9.0122,-35.2225,76.84,82,31,4.23,scattered clouds
511,Malyn,UA,50.7723,29.2383,31.91,88,100,21.12,overcast clouds
512,Tapes,BR,-30.6733,-51.3958,69.3,82,8,9.13,clear sky
513,Marsa Matruh,EG,31.3525,27.2453,57.11,65,20,20.62,few clouds
514,Villanueva,HN,15.3167,-88.0,62.04,90,98,1.9,overcast clouds
515,Sinnamary,GF,5.3833,-52.95,75.51,88,79,9.8,broken clouds
516,Ariquemes,BR,-9.9133,-63.0408,70.86,99,100,1.68,light rain
517,Kilindoni,TZ,-7.9139,39.6668,81.41,76,52,8.75,broken clouds
518,San Cristobal,VE,7.7669,-72.225,62.4,89,72,2.77,broken clouds
519,Merced,US,37.1666,-120.7516,49.05,71,59,2.82,broken clouds
520,Xiaoshan,CN,30.1675,120.2588,44.46,53,75,4.47,broken clouds
521,Osoyoos,CA,49.0331,-119.4524,34.99,88,100,5.1,overcast clouds
522,Ljungby,SE,56.8332,13.9408,24.8,64,100,3.09,overcast clouds
523,Boyolangu,ID,-8.1181,111.8935,85.55,69,94,6.2,overcast clouds
524,Puerto Escondido,MX,15.85,-97.0667,75.61,80,5,4.18,clear sky
525,Magan,ES,39.9683,-3.931,46.29,50,0,4.81,clear sky
526,Jobner,IN,26.9667,75.3833,71.02,28,0,7.83,clear sky
527,Ilhabela,BR,-23.7781,-45.3581,73.45,85,97,3.6,overcast clouds
528,Vallenar,CL,-28.5708,-70.7581,63.09,75,0,3.56,clear sky
529,Ouallam,NE,14.3188,2.0866,62.08,16,40,11.39,scattered clouds
530,Te Anau,NZ,-45.4167,167.7167,72.39,66,98,4.5,overcast clouds
531,Piacabucu,BR,-10.4056,-36.4344,77.5,85,79,7.61,broken clouds
532,Kendal,GB,54.3268,-2.7476,41.74,88,93,20.67,overcast clouds
533,Vyartsilya,RU,62.1764,30.693,18.46,94,100,8.3,light snow
534,Ponta Delgada,PT,37.7333,-25.6667,59.72,72,40,14.97,scattered clouds
535,North Ridgeville,US,41.3895,-82.019,16.68,85,0,0.0,fog
536,Buchanan,LR,5.8808,-10.0467,75.16,87,10,2.06,clear sky
537,Misratah,LY,32.3754,15.0925,52.83,71,0,14.2,clear sky
538,Maarianhamina,AX,60.0973,19.9348,26.46,74,75,11.5,broken clouds
539,Krasnyy Chikoy,RU,50.3643,108.7512,6.06,86,100,1.7,overcast clouds
540,Bestobe,KZ,52.4994,73.0975,15.67,89,86,15.97,overcast clouds
541,Portree,GB,57.4129,-6.1942,42.85,79,100,21.5,overcast clouds
542,Qaqortoq,GL,60.7167,-46.0333,22.78,69,100,17.38,snow
543,Mandalgovi,MN,45.7625,106.2708,9.84,47,3,9.73,clear sky
544,Vao,NC,-22.6667,167.4833,79.72,78,56,2.8,heavy intensity rain
545,Tateyama,JP,34.9833,139.8667,50.05,40,84,7.99,broken clouds
546,Gusau,NG,12.1628,6.6614,59.49,15,8,16.53,clear sky
547,Athabasca,CA,54.7169,-113.2854,24.93,97,100,11.32,snow
548,Haradok,BY,55.4624,29.9816,30.31,90,100,2.21,light snow
549,Manaure,CO,11.7751,-72.4445,73.29,85,7,3.06,clear sky
550,Dovolnoye,RU,54.4958,79.6671,18.86,91,99,12.33,overcast clouds
551,Tynda,RU,55.1667,124.7167,1.87,73,85,5.91,overcast clouds
552,Bainbridge,US,47.6262,-122.5212,43.12,83,87,1.01,overcast clouds
553,Prokhorovka,RU,51.0374,36.7325,29.77,96,100,16.91,light snow
554,Lady Frere,ZA,-31.7031,27.2329,77.0,53,99,9.42,overcast clouds
555,At-Bashi,KG,41.1702,75.8106,12.61,70,49,1.07,scattered clouds
556,Sabzevar,IR,36.2126,57.6819,42.71,33,2,5.97,clear sky
557,Chabahar,IR,25.2919,60.643,73.47,57,0,12.82,clear sky
558,Nanzhang,CN,31.7765,111.8386,47.41,55,100,5.61,overcast clouds
559,Husavik,IS,66.0449,-17.3389,18.52,64,93,16.11,overcast clouds
560,Mozarlandia,BR,-14.7447,-50.5706,70.21,99,100,3.96,light rain
561,Torre-Pacheco,ES,37.7429,-0.954,54.77,70,0,5.75,clear sky
562,Nemuro,JP,43.3236,145.575,19.92,46,36,16.31,scattered clouds
563,Namibe,AO,-15.1961,12.1522,70.66,74,94,1.95,overcast clouds
564,San Antonio,US,29.4241,-98.4936,58.75,81,75,8.05,broken clouds
565,Cayenne,GF,4.9333,-52.3333,79.09,88,75,5.01,broken clouds
566,Namatanai,PG,-3.6667,152.4333,83.62,74,95,5.57,light rain
567,Bermeo,ES,43.4209,-2.7215,45.64,90,88,9.08,overcast clouds
568,Darasun,RU,51.6667,114.0,-3.39,74,62,6.02,broken clouds
569,Abha,SA,18.2164,42.5053,59.25,44,0,10.36,clear sky
570,Sept-Iles,CA,50.2001,-66.3821,-1.89,86,72,9.24,broken clouds
571,Hukuntsi,BW,-24.0,21.75,68.18,86,96,15.61,light rain
572,Nanortalik,GL,60.1432,-45.2371,24.26,73,99,20.83,overcast clouds
573,Hofn,IS,64.2539,-15.2082,23.16,51,99,11.7,overcast clouds
574,San Jose,US,37.3394,-121.895,52.77,83,40,0.0,scattered clouds
575,Ayagoz,KZ,47.9714,80.4392,15.24,91,99,2.37,overcast clouds
576,Belem,BR,-1.4558,-48.5044,73.56,96,100,4.45,moderate rain
577,Oksfjord,NO,70.2396,22.3479,27.52,93,84,7.23,light snow
578,Rio Branco Do Sul,BR,-25.19,-49.3142,67.24,84,100,1.16,overcast clouds
579,Twin Falls,US,42.3505,-114.6445,10.31,92,0,0.0,clear sky
580,Pec,XK,42.6591,20.2883,30.49,62,11,5.23,few clouds
581,Pauini,BR,-7.7136,-66.9764,70.97,99,92,2.13,overcast clouds
582,Conroe,US,30.3119,-95.456,57.42,77,6,4.85,clear sky
583,Spokane,US,47.6166,-117.3677,37.87,88,100,5.99,overcast clouds
584,Bhimunipatnam,IN,17.8833,83.4333,76.51,57,4,2.84,clear sky
585,Isagarh,IN,24.8333,77.8833,73.92,24,0,6.93,clear sky
586,High Level,CA,58.5169,-117.136,-3.89,77,40,17.27,light snow
587,Trincomalee,LK,8.5711,81.2335,81.77,66,88,11.39,overcast clouds
588,Olafsvik,IS,64.8945,-23.7142,25.52,56,100,11.25,overcast clouds
589,Dossor,KZ,47.5272,52.9811,31.75,86,77,6.55,broken clouds
590,Mitu,CO,1.1983,-70.1733,71.47,72,98,2.26,overcast clouds
591,Puerto Penasco,MX,31.3167,-113.5333,62.44,46,0,6.53,clear sky
592,Brenham,US,30.1669,-96.3977,55.36,83,0,0.0,clear sky
593,Edd,ER,13.9297,41.6925,81.7,51,34,13.67,scattered clouds
594,Codrington,AU,-38.2667,141.9667,75.58,66,2,11.61,clear sky
595,Hami,CN,42.8,93.45,28.85,30,93,6.69,overcast clouds
596,Ilulissat,GL,69.2167,-51.1,-4.07,49,38,20.69,scattered clouds
597,Kumluca,TR,36.3703,30.2869,46.67,80,100,3.74,overcast clouds
598,Boyuibe,BO,-20.4167,-63.2833,72.91,45,84,3.06,broken clouds
599,Gorgan,IR,36.8387,54.4348,52.29,42,0,1.66,clear sky
600,Miri,MY,4.4148,114.0089,83.25,74,77,8.41,moderate rain
601,Arman,RU,59.7,150.1667,5.47,77,100,16.87,overcast clouds
602,Leshukonskoye,RU,64.8989,45.7622,8.15,96,100,4.9,overcast clouds
603,Grootfontein,NA,-19.5667,18.1167,66.06,89,99,9.37,overcast clouds
604,Polunochnoye,RU,60.8697,60.4153,-1.57,96,99,2.64,overcast clouds
605,Zhigansk,RU,66.7697,123.3711,-28.62,99,96,2.24,overcast clouds
606,Kota Belud,MY,6.351,116.4305,89.46,63,81,5.55,broken clouds
607,Nyurba,RU,63.2842,118.3319,-9.96,97,66,3.78,broken clouds
608,Savannah Bight,HN,16.45,-85.85,70.0,69,97,17.98,overcast clouds
609,Kologriv,RU,58.8275,44.3178,11.91,97,96,7.34,overcast clouds
610,Hearst,CA,49.6835,-83.6665,-17.81,100,46,2.62,scattered clouds
611,Tazovskiy,RU,67.4667,78.7,-2.85,98,91,8.61,overcast clouds
612,Uige,AO,-7.6087,15.0613,66.42,98,99,1.59,light rain
613,Ystad,SE,55.4297,13.8204,29.98,64,100,3.69,overcast clouds
614,Iskateley,RU,67.6803,53.1512,10.2,94,100,11.72,overcast clouds
615,Fayaoue,NC,-20.65,166.5333,81.86,78,100,11.3,overcast clouds
616,Torbay,CA,47.6666,-52.7314,35.58,84,93,5.01,overcast clouds
617,Guerande,FR,47.3291,-2.4283,47.89,82,98,17.65,overcast clouds
618,Diamantina,BR,-18.2494,-43.6003,61.79,92,100,3.58,overcast clouds
619,Nanakuli,US,21.3906,-158.1547,74.1,72,40,3.44,light rain
620,Dhidhdhoo,MV,6.8833,73.1,81.48,76,18,9.19,few clouds
621,Conceicao Da Barra,BR,-18.5933,-39.7322,76.15,85,58,7.92,broken clouds
622,Simao,CN,22.7886,100.9748,68.58,29,1,6.38,clear sky
623,Kikwit,CD,-5.041,18.8162,71.8,92,97,2.04,overcast clouds
624,Litovko,RU,49.2361,135.1742,0.43,86,57,4.25,broken clouds
625,Baghmara,IN,23.795,86.2085,70.92,29,3,4.16,clear sky
626,Darnah,LY,32.767,22.6367,55.33,69,74,25.34,broken clouds
627,Hanna,CA,51.6334,-111.9018,27.86,83,100,5.01,overcast clouds
628,Tinaquillo,VE,9.9186,-68.3047,63.52,89,23,5.14,few clouds
629,Dovers,VC,12.8833,-61.1833,77.9,77,11,17.72,few clouds
630,Santa Ines,BR,-3.6667,-45.38,71.01,98,73,2.06,broken clouds
631,Tucuman,AR,-26.8241,-65.2226,69.8,88,0,8.05,clear sky
632,Beringovskiy,RU,63.05,179.3167,-2.07,96,100,11.03,overcast clouds
633,Kholodnyy,RU,62.7167,147.95,-3.77,94,97,4.83,overcast clouds
634,Wajima,JP,37.4,136.9,39.33,68,99,17.54,overcast clouds
635,Quatre Cocos,MU,-20.2078,57.7625,87.1,74,86,20.54,overcast clouds
636,Mazagao,BR,-0.115,-51.2894,75.25,98,96,2.84,overcast clouds
637,Avera,US,33.194,-82.5271,44.44,87,2,7.05,clear sky
638,Faro,PT,37.0194,-7.9322,47.98,61,0,0.0,clear sky
639,Kalispell,US,48.1958,-114.3129,33.03,86,100,3.0,overcast clouds
640,Pacific Grove,US,36.6177,-121.9166,52.43,90,0,1.01,clear sky
641,Tiarei,PF,-17.5333,-149.3333,80.62,78,76,15.95,broken clouds
642,Mareeba,AU,-17.0,145.4333,85.48,72,99,4.45,overcast clouds
643,Kualakapuas,ID,-3.0091,114.3876,91.56,41,100,2.42,overcast clouds
644,Linhai,CN,28.85,121.1167,52.93,34,65,1.45,broken clouds
645,Vilcun,CL,-38.65,-72.2333,42.12,95,3,1.9,clear sky
646,Porto Novo,BJ,6.4965,2.6036,68.72,29,61,5.75,broken clouds
647,Henties Bay,NA,-22.116,14.2845,66.85,79,81,6.69,broken clouds
648,Casian,PH,11.035,119.7136,81.88,77,28,14.12,scattered clouds
649,Anadyr,RU,64.75,177.4833,-8.9,83,0,2.24,clear sky
650,Tromso,NO,69.6496,18.957,24.82,80,75,16.11,broken clouds
651,Salekhard,RU,66.53,66.6019,-5.93,99,100,0.87,overcast clouds
652,Qasigiannguit,GL,68.8193,-51.1922,-9.6,64,53,11.65,broken clouds
653,Ellenabad,IN,29.45,74.65,69.35,23,0,3.98,clear sky
654,Klaipeda,LT,55.7172,21.1175,32.05,73,100,26.44,light snow
655,Kannangad,IN,12.3081,75.1063,85.93,55,0,6.53,clear sky
656,Surskoye,RU,54.4821,46.7214,20.64,92,100,8.75,overcast clouds
657,Assiniboia,CA,49.6334,-105.9845,25.68,78,100,8.39,overcast clouds
658,Winneba,GH,5.3511,-0.6231,74.95,79,88,2.04,overcast clouds
659,Haicheng,CN,40.8516,122.7475,34.23,31,100,8.08,overcast clouds
660,Petukhovo,RU,55.0692,67.9019,6.12,93,82,6.42,broken clouds
661,Mitsamiouli,KM,-11.3847,43.2844,82.24,72,13,4.07,few clouds
662,Plaisance-Du-Touch,FR,43.5657,1.2975,40.95,93,100,11.5,overcast clouds
663,Geraldton,AU,-28.7667,114.6,86.41,48,0,21.85,clear sky
664,Rahon,IN,31.05,76.1167,64.09,46,0,4.27,clear sky
665,Thessalon,CA,46.2501,-83.5666,18.09,96,84,4.21,broken clouds
666,Salta,AR,-24.7859,-65.4117,66.58,85,76,1.99,broken clouds
667,Porto Belo,BR,-27.1578,-48.5531,71.17,79,98,3.0,overcast clouds
668,Caborca,MX,30.5838,-111.101,53.82,31,0,3.89,clear sky
669,Westport,US,41.1415,-73.3579,23.18,69,70,1.99,broken clouds
670,Bay City,US,43.5945,-83.8889,24.8,76,100,0.0,overcast clouds
671,Gat,IL,31.61,34.7642,51.4,100,98,6.29,overcast clouds
672,Soe,ID,-9.8607,124.284,78.85,57,100,13.02,overcast clouds
673,Coahuayana,MX,18.7333,-103.6833,67.84,72,0,4.36,clear sky
674,Pravia,ES,43.4906,-6.1508,45.07,93,75,5.75,broken clouds
675,Jackson,US,42.4165,-122.8345,49.44,74,100,3.44,overcast clouds
676,Karsava,LV,56.7841,27.6883,25.57,99,100,1.01,overcast clouds
677,San Marcos,US,33.1434,-117.1661,56.32,82,3,1.99,clear sky
678,Macheng,CN,31.1783,115.0319,49.08,49,93,6.98,overcast clouds
679,Sioux Lookout,CA,50.1001,-91.917,12.58,96,100,4.74,light snow
680,Turmalina,BR,-17.2856,-42.73,65.05,97,100,2.17,overcast clouds
681,Kalevala,RU,65.2,31.1667,6.39,94,100,5.73,overcast clouds
682,Gillette,US,44.2911,-105.5022,34.72,47,0,12.66,clear sky
683,Victor Harbor,AU,-35.5667,138.6167,80.69,55,23,8.72,few clouds
684,Tessalit,ML,20.1986,1.0114,62.15,18,2,8.1,clear sky
685,Cherkasskoye,RU,52.4333,47.2167,22.23,97,100,6.55,snow
686,Tigil,RU,57.8,158.6667,26.13,71,75,17.96,broken clouds
687,Cam Ranh,VN,11.9214,109.1591,84.16,65,20,6.91,few clouds
688,Vanavara,RU,60.34,102.2797,-0.76,88,99,3.24,overcast clouds
689,Ola,RU,59.5833,151.2833,5.72,80,85,16.73,overcast clouds
690,Omboue,GA,-1.5746,9.2618,77.99,86,95,2.77,overcast clouds
691,Guarabira,BR,-6.8547,-35.49,74.68,91,20,4.07,few clouds
692,Eganville,CA,45.5334,-77.0994,-1.48,98,96,2.28,overcast clouds
693,Tual,ID,-5.6667,132.75,83.68,78,100,22.17,heavy intensity rain
694,Oudtshoorn,ZA,-33.5907,22.2014,70.16,60,53,0.11,broken clouds
695,Ambovombe,MG,-25.1667,46.0833,80.06,54,1,8.95,clear sky
696,Rio Grande,BR,-32.035,-52.0986,66.94,76,0,13.71,clear sky
697,Nizhniy Kuranakh,RU,58.8353,125.4869,-2.15,91,100,5.1,overcast clouds
